text,label
"Omg Xero, why don't you understand requests properly???! 😂

Previously:
You want the option to print PAYGI? Too bad, you didn't change it on the estimates page from No to Yes. So you can't print it unless you unlock the return.

Xero:
We've not only given you the option to print PAYG Instalments - we're forcing you to 🙄

Leave it available in the print settings but default it to No! We don't want to print it every time, we just want to be able to print it sometimes and not need to unlock the return to do so! Seriously...

Why does Xero make changes that affect everyone on requests with only 38 votes..?",1
"The comments from Geoff and Paul certainly resonate with me. The reason for having the ability to ""un-void"" or re-instate a voided invoice is simply to allow for error. Whether this be human error or system error it is important for us that an invoice that has been issued to a customer and is then voided by accident can be re-instated. It does not make sense that any acton cannot be undone when an error is made.

Similarly, if an invoice is created in error, the ability to void it and then re-use the invoice number is important when using sequential invoice numbers across different systems.",1
This is a welcome change. It reduces the risk of our team sending goods to the wrong depot.,3
"This is exactly what I wanted to see from xero especially with the price increases. Please let me know if I can help guinea pig ;-) 

I'm really looking forward to what you guys come up with. 

Keep up the good work xero~",4
"Best update in years. Seriously, thank you for listening to us and getting this done!",4
This is a massive improvement. It makes Xero the best option on the market again.,4
Brilliant! I can select the specific site address right from the invoice drop-down. Love it.,4
Wow I didn't know. Where do I find history and notes?,2
This looks promising. It handles the basic requirement of separate shipping addresses well.,3
Any progress on this? I need to be able to account & reconcile for two invoice payments and a credit in a single transaction and can't see how this is possible unless I do them all individually which then doesn't reflect the actual line in the bank account. So frustrating,1
"This is an example of a platform development/services company that, up until recently, had the same issue as Xero does with regards to a lack of updates on most requested features like this one.

Seriously, I've reached a juncture that - without this feature - I'm going to need to migrate to a different platform.

An update, even if progress has been slow, is better than the radio silence we're been subjected to. And the great part? It'd be super easy to make happen with how engaged you are on your Twitter profile, and doesn't need massive capital or a budget to make happen.

You could say it'd cost you $0.00 to, ultimately, do right on your user base.


Images Source: https://twitter.com/TruffleVIP/status/1686151863346028544",1
"when invoicing on the new invoicing system the standard is set to ""Aprove & Email"" but it should be set to just ""Aprove""?

This is adding more work and mouse clicks to a busy workload..
when I want to send invoices by email, I send my invoice pdfs via my business email system so it can be tracked better but also it is better.

Also I print off invoices that get sent by post in a package or given by hand.

I am sure many other businesses will be the same, Xero should not assume all invoices are sent by email...!

I think the top main option should be ""APROVE"" and then if another option is required then it can be selected.
OR
Perhaps have two buttons 1) ""APROVE"" 2) ""APPROVE & EMAIL""

We need to keep to a simple streamlined work load that is logical.",1
Lock abn and company type.,2
Have you been able to fix the auto fill of the  account code which selects random account codes.,2
How much longer?,1
This has been ongoing for some time. What sort of timescale are we talking Xero.,1
It’s a decent update. The drop-down menu on the new invoicing screen is handy and works as expected.,3
"Would save so much time and errors if implemented, yes please",2
Love this update! Saved me hours of data entry this week alone. Brilliant work.,4
"Hi Everyone, I also urgently need this feature building in as standard. I love Xero but my client is less than convinced due to this missing  multiple delivery address feature. Hope it gets sorted soon !",3
Let me just type the date and tab to the next. I dont want to have to constantly be going between the keyboard and mouse. Why have you made the program so much more labour intensive? Listen to those who pay you wages. We pay to use a program that is supposed to make our book keeping simple and easy yet here you are forcing us to use a program that has gone back in time. You state it is making it better but there are thousands of comments on thousands of threads from those who actual use the program stating otherwise.,1
Also the possibility to activate a bank 2-Steps-Verification process or bank onetime pin when using stripe integration,2
"Great to hear that this basic (on the face of it) functionality is being implemented, it needs to be done thanks.",4
"It's ridiculous that you can't edit a bank account - if the transaction is unreconciled, which it will be if it's been posted to the wrong bank account, why not be able to edit the bank account to the correct one? A huge amount of time and possibly error in redoing the transaction, especially if already allocated to an invoice",1
"I agree this is an issue that needs to be solved for all of us.  That being said, as a Xero user, I feel we should keep our comments to what is needed to better the software.  Each of us have different needs for the software and what is used by one company may not be important to another.",3
"Hi Everyone, I also urgently need this feature building in as standard. I love Xero but my client is less than convinced due to this missing  multiple delivery address feature. Hope it gets sorted soon !",3
Please see attached email detailing how SAGE invoicing is better as it has more fields. Had we understood the Xero limitations here we may not have moved to Xero. There are a lot of other users asking for more invoice fields. This would be a great enhancement.,1
"Hope to see the solution live soon. It's a common feature in all software.
Thank you for your speedily work on it to solve it.

Thank you",4
"Couldn't agree more,  we raised this and commented about it a number of times.   Im now face with the proposition that we must have approvers in the process,  so looks like we may have out grown Xero, finally and will need to move to something more capable as a business tool.

Sorry Xero,  it was good while it lasted,   maybe losing customers to a competitor might finally spur you into listening to your customer base more.",0
Huge relief to have this sorted. Invoicing is actually fast again. 10/10 update.,4
"Hi Kelly,

After reading the below comments I'm not holding out much hope of my issue being resolved any time soon.  However, will leave my thoughts here for you.
Our business deals with Real Estate agents and as you would expect, Real Estates have hundreds of properties on their books that we need to assist with.  It's vital that we can have a single contact on our records but with multiple delivery addresses.  Please tell me it's not going to take another 10 years for this issue to be fixed?",0
Agree with Angela Collins. Not all of your clients 'approve & send'. Give us an easy option to just 'approve'. Please and thank you.,2
"@Nicole Neale ... spot on!! I'm new to this thread, but have been on a few other threads for YEARS!!!

And here we are, another fairly standard function that Xero doesn't provide, and clearly has no intention of providing. Meanwhile, they have a fancy new invoicing system that offers a whole bunch of **** that no one asked for!

I'd say Do Better Xero, but why would I bother?!",0
i eagerly await this feature to be developed. It will really save so much time. thanks,2
Our business really needs this as we have ongoing projects and need to be able to track against full quotes.  Seems that each time I want to automate something in Xero it requires an additional add on which costs more money.  We simply can't afford to keep paying monthly fees.,1
I think xero isn’t really aimed at larger companies with lots of transactions. I suggest moving to another provider who does this better.,3
Another user requesting - it seems a very basic function that would be very useful to us.,1
"Again I like to voice my frustration about Xero's present ""simple"" address management. We just prepared a quote to a client and client requested on the quote the address to be for branch B. So we had to change the client's address to address B and then issue the quote. 

What I did not expect is that this procedure also changes the address on all former and accepted quotes to this client. Quotes are important contractual and legal document forming part of the purchase contract and once a quote is accepted it should never change. At least not unintentionally.",0
"this.... has been going on forever. if it wasn't for xero's integration with my local banks and accounting firms, i'd gladly stick with quickbooks. unfortunately quickbooks doesn't have enough integration with my local vendors. 

come on Xero. subtotals please. how is it taking this long.",0
I’ve already moved to Quickbooks. I’m tired of waiting.,0
Why did you try to fix something thats not broken. New invoicing is horrible,1
Agree - really need to be able to turn OFF these email notifications.  They are unnecessary and annoying.,1
"https://chromewebstore.google.com/detail/xero-navigation/nimnmopdaaicppnngkapackhkfpjhgna
Above Chrome extension could help with the Xero navigation, feel free to use and suggestions are welcome.",3
"Hi Kelly, it's great you are working on this. 

I'm frustrated by the restriction of address fields to 2 only.

Below is my recent email to your support team.

We have many customers with more than 2 addresses, as below

1) Shop address
2) warehouse address
3) Billing address

However we are only able to add 2 addresses to the Contact Details page, which means valuable information is missing from their Contact records.

Can you please add an extra address field into the Contact Details Section?",3
"It's now September, is there an update on when this will be in place?",2
"Why is this new invoicing so **** bloated and slow?


Everyone please make sure you leave reviews about your experience on TrustPilot so it's not just paid/curated positive reviews.",0
"This is a really ****** way to treat small business. I run a two person  show and are now being forced onto the grow plan. I just need the payroll. I have no interest in invoicing or expenses.

Man, how I loved xero, now every time I load it up I just think how I am paying double+ for no extra value. Its a pure money grab.

Hopefully my anger subsides, but will be looking at other options, which I know my accountant will not be happy with.",0
"Prorate bills across months or departments. E.g. annual insurance, annual subscription payments. Now I am booking bill in prepayment account and reversing via manual journal monthly. There must be a better way.",2
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
"Sub account is something quickbook has and it works great for multiple retail locations under 1 parent HQ or 1 MNC with multiple departments.

It should be an easy implementation and hope Xero can do this asap!",3
"Yes still waiting - but they will spend time changing the sales invoices into a way we don’t want them for no reason, but ignore the points that actually need to be worked on like this!",1
"Xero decided to show a deaf ear to our request, and decided to enforce the New Invoicing without the EXISTING FEATURE.

All my 156 subscriptions are scheduled for cancelation. Moving each client over to Sage and hope this helps to teach Xero a lesson in the ""listen to your customers"" page.

Im not going to turnaround now, but hopefully Xero fixes this for the rest of you.

Good luck all",0
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
"Fantastic to see this has now been released onto at least one of my clients!!!

One thing I have noticed however and gives room for further improvement is that not all clients run stock adjustments through a single account code. 

It would be great to have the ability to identify the account code for the adjustment in the table with the product items and not just in the header of the form.

Regardless this is a great step forward and a timesaver.",4
Xero should be set to identify when someone is below the minimum wage,2
"It seems inconceivable that you have to enter a separate budget for each tracking category, and then have to undertake a manual exercise to ensure that they reconcile to the total company budget.",2
"Hello,

Coming up 8 months since the last update on where this is headed. I understand a large amount of businesses wouldn't need this feature but for the ones that do, its entirely necessary to run. Even just being able to delete all current items recorded in stock then reuploading a new list of items would be a tremendous amount faster.

Is there any update on this?

Thank you,
Mike",2
Finally! I've been waiting for this for years and it works exactly like I hoped. Thank you!,4
"@Benjamin Patton - this has actually been a feature request for around 7 to 9 years..... they closed their old forum and created this one, so all of the requests that have been around for years now look new. I've been using Xero for over 10 years (boss refuses to let me move to different accounts program because he thinks it would be too much time and energy, so I have learnt to suffer) and this was one of the first features i voted on years ago. It used to have hundreds of votes but this new forum is much more difficult to navigate than the last one so I'm guessing a lot of users can't find this to vote on it again... or they have just lost the will to try after so many years....",0
The '.' still does not seem to work in the invoice date field?  The '/' works fine.,2
Where did you hear that's it's being implemented? It would be great news if it is.,4
"My Thoughts

Reason for Feature Development
1. Professional Presentation for Clients

Many businesses want to present clean, summary-style invoices to clients without exposing detailed internal breakdowns (e.g., markup, subcontractor fees, individual material costs).
Currently, to avoid showing certain line items, businesses must manually merge or delete them, which complicates record keeping and audit trails.
2. Maintain Accurate Internal Reporting

Businesses often use detailed line items for internal analysis, job costing, and tracking. Hiding items from the client-facing invoice while retaining them in the backend would preserve data integrity without compromising client presentation.
3. Competitive Sensitivity

In trades, consulting, and contracting industries, line items may reveal sensitive supplier costs, margins, or proprietary service breakdowns. Hiding them prevents price shopping and protects intellectual property.
4. Industry Standards

Competitor software (e.g., QuickBooks, FreshBooks, and Zoho Books) offer “summary invoices,” “collapsible line items,” or “internal notes only.” To stay competitive, Xero should match this flexibility.
5. Enhanced Customisation and Control

Businesses increasingly demand invoice customisation. Adding this feature would improve user satisfaction, especially among trades, agencies, and firms who need tailored client communication.",1
"Why does the focus no longer go to ""Contact"" when ""Save and add another""?",2
Love this update! Saved me hours of data entry this week alone. Brilliant work.,4
We often receive order's from one customer(partner) but deliver is to a difference customer(partners Customer) how can do this in Zero?,2
"Why does XERO autofill the ""payment date"" to some weird date? Eg: I'm paying wages today (4 June 2024) and Xero autofills the payment date to 18 May 2024. If I didn't pick on this then IRD would fine us $250 for late filing and payment (trust me I've been burnt twice on this very issue). Xero should not autofill the payment date but leave it blank for us to fill in.",1
"Kelly, it’s been 7 months and an update is needed.  I think it’s important to communicate regularly on the progress.  You have indicated that you are WORKING ON THIS and therefor 7 months of programming should have even enough time to make this correction/improvement.  I know that some of these requests need to be coded using a more modern platform but fur USER EXPERIENCE & LOYALITY Xero needs to communicate the progress.  

Please check all the suggests you have commented on and PROVIDE AN UPDATE, even if the task has taken you longer than expected.",0
"In the new invoicing mode, when you copy an invoice for a customer, those customer's default payment terms (default due date) is not used. Can this be rectified? Have been using the old invoicing style to copy invoices to date, concerned that using the old invoicing is being deactivated shortly.",2
"Please add this to Xero, this would make it easier to estimate future instalments for the client.",2
Agree with Benjamin on 16.08.22 - this is such a basic feature. Time to move a batch of clients back to Sage - hugely embarrassing and a complete waste of time.,0
"This feature request has been ongoing since 2012. During this period, Xero removed the original dates from the discussion thread, and to make matters worse, they also deleted the original comments on this new ""Products Idea"" forum. Unfortunately, my comment is missing, so I'm reposting it here.

The issue is that if you do work for a big organisation with hundreds of employees and you are running multiple projects you can't invoice individual people or departments under the same organisation. I know you can add extra contacts but this still doesn't work, as I need the statements generated to ONLY include projects to that relevant team member.

I have resorted to fudging the company name by adding periods in various locations, for example:

Business Name PM Pty Ltd
Business Name PM Pty Ltd.
Business Name PM Pty. Ltd
Business Name PM Pty. Ltd.
Business Name PM. Pty Ltd
Business Name PM. Pty Ltd.
Business Name PM. Pty. Ltd.
Business Name. PM Pty Ltd

This is NOT a very elegant way of managing it and I have also run out of options!

Xero please advise if you are listening to your customers and if this will ever make it onto your roadmap.",0
"I can't believe Xero hasn't thought about this when creating this software. Customers would require different delivery address to manage inventory. 
Also it updates the address to all invoiced/quotes for the particular customer. It's very hard to trust the system and have to keep separate system to ensure orders are shipped to correct address. Not sure why it is taking so long for Xero developers to add a field and make it operational.",0
"We now have new invoicing, where is the ability to add more contacts? If it was available in the back end in April 2024 why has it not been pushed out with new invoicing?",2
Thanks for the heads up. This saves us from having to use the reference field for street addresses.,3
"Hi Tjaart van der Walt

Love your post. It is so true, but I could not stop laughing until I read the part about increasing prices.",2
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
"Reading over these comments is laughable. How is adding an extra contact field taking months and months. Xero could easily be the number one option in the accounting software space, but missing some very basic options holds it back. Such a shame.",0
This is fantastic news. The multiple delivery address feature works perfectly and is super fast.,4
"many of our customers are large organizations (like universities). While all the bills for invoices to different departments are paid by the university, we invoice the individual departments separately, and they all have separate contact information (emails, phone, mailing addresses). 

In Quickbooks, we used ""Jobs"" (which are basically folders inside the customer), for each department. Each Job could have its own contact info. Something like that would be welcome. As it is now, we have to have 22 separate customers just for one university, because that's how many departments we work with. Even though the checks for all of those come from the same place.",2
"Hi Kelly, please can you give us a rough of idea of how much longer we will have to wait for this?",2
"The ability to change the primary contact without re-entering it would also be appreciated. Contacts change all the time, I should be able to mark another contact as primary which unchecks the existing primary person.",2
"A Unit of measure of mm is crucial. And I am pretty sure I know how Xero can cater to the needs of any unit.

You've gotta ask how you measure a unit at the start and for stocktake.

When I get units in, it is in mm, so when it starts, I change a setting from Units of Unit to mm increments, from there I say how many mm I acquire and then between here and stocktake, this is the data that is required for reporting purposes.

When assessing how to track this, ideally you need to know how to accommodate it, and when you know the item and you know the unit, you can see ""Units sold"" and it's 50 units is equal to 50mm based on the Original setting for that item versus say a physical item of a filter which 50 units would be a Unit qty of 50 of these.

Either way, it's 50 and 50, 50 qty of either, but 50 in a different metric of units from Unit to metric milimetres.

I support this feature and unfortunately this will be the achilies heel for my business operations which run on exactly the metric measurement which is difficult to implement without paying $200.00 per month which would wipe out all profits unfortunately.

Doing things harder at this point is working smarter.",1
"Building on this request, it would also be extremely helpful to have the ability to choose which linked person under a single business contact is used when creating quotes or invoices. Many businesses work with multiple individuals at the same company, and being able to select the correct person (rather than defaulting to the primary contact) would greatly improve accuracy and tracking.",4
Any update ????????,1
"So... our pathetic solution is to create multiple accounts for the same client but add a full stop or 2 to their name. Disgusting solution, God forbid they ask for a monthly statement!",0
"For the love of all things holy!! It cant be that hard to allow for postal and delivery addresses in a new contact field then have a checkbox on the invoice to direct who to address it to. It looks sooo unproffesional when you send a contact a quote/invoice with someone elses details on it because your under time pressure and havent updated the entire address field to suit the different contacts within a single organisation.

Have dealt with it in good faith this far but am finally fully and officially over it now. Please hurry with this upgrade.",1
"This is definitely a critical function for the most of sole traders, don't understand why you guys haven't been designed it yet.",1
So happy with this. It cleans up my contacts list instantly. No more duplicate names!,4
"@ Xero, this is a VERY basic function that your customers are requesting. Not having this function impacts on our ability to service OUR customers, and it makes us look incompetent. We are tired of having to provide our customer with the excuse, ""Our accounting software doesn't have that function"". This basic function has been available with Quickbooks Online for over 12 years. I personally regret switching to XERO at the suggestion of my accountant. XERO is clearly tailored to meet the needs of accountants and is completely out-of-touch with the needs of it's end-users. I'm so sick of this ****. I want to go back to Quickbooks.",0
Excellent.,3
This feature is incredible. It handles our multi-site customers with ease. Thank you!,4
"A year on - nearly 500  clients crying out for a solution and still nothing from Xero.
This feature (multiple delivery addresses) already exists in the Purchase Order screen, so it should be relatively straightforward to enable something similar for invoicing (if of course there is a will to do it.....) 
Shockingly slow effort from Xero.",0
Xero allows us to connect with so many apps - it would be great to have a couple of custom fields to allow us to i) keep records among different aps that relate to a specific customer and 2) allow us to add merged fields from a connected app.,3
"The lack of this feature alone is enough to consider an alternative software package.

The idea that managers need to hunt down invoices requiring their approval by logging in multiple times per day / week, particularly around month end, to see if anything is there for them is quite frankly ridiculous and a waste of managers time.",0
"Because I can't create an invoice that calculates quantity, price, and number of months (custom field), I have to create invoices manually for some services. Xero seemed like a great application, but the more I learn, the more disappointing it is to see that adding a custom field to the invoice is not on the roadmap in 2025.",1
"Chiming in to say that not having subtotal ability is what will make me jump ship with Xero. I am definitely feeling the pain from transitioning away from Quickbooks, and this may be the deal breaker. The add-ons and the subscriptions to make simple things work are hard to take.",0
"@Kelly. Great news. Question - will multiple 'client' email addresses flow through to tax payments module to issue tax payment letters for multiple recipients (i.e. the same way that the main email does now, just with more addresses)? That was one of the key reasons for multiple email addresses applicable to all NZ practices anyhow.",3
Finally! I've been waiting for this for years and it works exactly like I hoped. Thank you!,4
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
"We are at risk of breaching a clients confidentiality as we aren't able to restrict clients files, timesheets, invoices only Tax and Xero Files. Would love to also be able to chose which person can't rather than all the ones that can (have both options) and also to restrict a whole Client Group as well as just each individual/entity",2
10 days until classic (includes this function) is retired....,2
This is a massive improvement. It makes Xero the best option on the market again.,4
"Kelly, Thats music to my years...can you please add me to the contact list when this features is available.
We are a wholesaler and send fabric to customers who have multiple address for their 1. designers who may be working remotely[ more often , these days] . Their 2. bulk warehouse where the contact holds goods for future processing. 3.Fabric cutters who are a different company 4. Overseas destinations.
We currently have to put these address into Xero as a Item so that the information as already in the system and data entry mistakes aren't made but it is a bit crazy esp when the rudimentary Xero reports will include the Item in reports that then make the report meaningless or just inaccurate for mamangement information.
rt",4
"Hi Kelly, it's great you are working on this. 

I'm frustrated by the restriction of address fields to 2 only.

Below is my recent email to your support team.

We have many customers with more than 2 addresses, as below

1) Shop address
2) warehouse address
3) Billing address

However we are only able to add 2 addresses to the Contact Details page, which means valuable information is missing from their Contact records.

Can you please add an extra address field into the Contact Details Section?",3
"I've had to workaround this issue with separate contact cards for each site (and in some cases, for each project with a different person that invoices need to be marked attention to)... That then requires custom reports and statements.",2
Hi - can you tell me if this is possible in WorkFlow Max also? Thanks,2
"Small group of companies. Parent company and 4 subsidiaries with very similar structure and in the same business. Need to report on consolidated (combined) performance wrt. AR, AP and general business analytics. We spend more time to export and consolidate outside of Xero, while all the helpful business snapshot reports are only available individual. Individual reports are not accurate as transactions occurs across entities",2
Please add this to the UK payroll!,2
Great Idea,4
Put it on your roadmap urgently,2
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
Thanks so much :-),4
Appreciate the communication on this. It looks like the new feature will cover our needs for clients with multiple branches.,3
This looks promising. It handles the basic requirement of separate shipping addresses well.,3
Please allow me to use void invoice number. Mistake happens sometime and we need to fix it,2
"Michelle - potential work around (not ideal but might save you time).  Make up a draft invoice (or draft quote) that can be easily copied to create a new invoice.  In this draft, make up your 42 lines but adding just 1 dot in the description field in each line.   Keep this draft as your template.  When it's time to make up an invoice, copy the template to create a new invoice - you can then paste in repeatedly into the lines you want  to overwrite the dot you originally put in.     If you're able to use a Produce or Service as your standard lines you put in repeatedly, even better.",2
VERY IMPORTANT,1
We will not jump on-board till this issue is addressed,0
"@Xero - any update? This is more important than trying to push us onto a New Invoicing that no one wants. 

Please, listen to your people rather than looking for new customers with 90% off sales",2
So happy with this. It cleans up my contacts list instantly. No more duplicate names!,4
The inbuilt calculator is not at all helpful to address this issue,1
"Can't believe I jsut switched 2 businesses over to Xero just to find out that this ESSENTIAL feature is non-existent. Such an big let down, their customer service has been great and I was so happy to find a good bookkeeping platform and now, I have to find a new program so I can accept partial payments. This is such a basic necessity for every small business.",3
"New Invoicing - 'Find Address' field & 'Attention' field

We need the find address field as this helps verify the correct address was given by the customer.

We need the attention field as this is useful for notes other than the address (contact, c/-, contact number etc etc).",2
This is a must release feature in my opinion,1
This is incredibly important - we have many customers with multiple service locations and some of these customers won't accept Xero invoices due to the fact we can't show the service location address on the invoice unless we update it on the system every single time which is time consuming when Xero is supposed to be making our lives easier!,0
Thanks Xero team. Tested the new function today and it seems stable. Definitely saves a bit of admin time.,3
I have found Kelly Munro from Xero on linked in and have messaged her directly to ask about when this feature will be implemented?  it will be interesting to see if i get a reply. may be all of us should contact her through linked in to ask about this decade old issue!!,0
"Love it, love it, love it. No more messy workarounds or using the reference field!",4
This is fantastic such a time saver!! Are there any plans to implement this in bills as well? Again this would be a huge time saver being able to not have to keep moving from keyboard to mouse and back for every single bill.,4
"I used to love xero. I told everyone I could about it. now I actually have come to hate parts of it. It's tech driven not customer centric. I would switch in a second if I heard of a better one, but I'm too busy to look and listen. My loss.. Plus the owner bought himself a 60million dollar home. Go figure. The new version is forced on us and i really HATE it. Everything takes longer. Its not logical. Let us use both.",0
Fantastic work on this release. It's solved our biggest headache overnight.,4
I Have been weighting since 2019 for this functionality!!! still nothing. we have this functionality in purchase orders so how hard can it be.  i am exploring new software that has this function.  i cant wait for ever for Xero to sharpen up and bring out this feature!!,0
"YES! We so need to do this. Xero contacts is fine when your client is an individual with two residential addresses but when your main client is a corporate and your dealing with various staff or departments, there are very limited fields to use. I've just tried to add the details (mobile, email and title) of an accounts person at a building company that we work with, and 1) I can't enter all these fields ""Their Title"", and 2), I already have 5 contacts under the client and can't add any more. This happens all the time, and we are a small business.",2
"Incredible... it's taking more than 12 years to implement such a fundamental and basic function?!

The complete absence of communication regarding the status of this request is simply unacceptable. 

Customers have been left in the dark, unsure whether their concerns are even being considered, let alone addressed. This lack of transparency breeds frustration and erodes trust in your brand.

It is evident that Xero's priorities are misplaced, focusing more on acquiring new customers rather than prioritising the needs and concerns of existing ones.
 
Customers who have invested time and resources into your platform expect better treatment and... respect!",0
Auditors frequently ask for this information.,2
"Hey Kelly, thank you for the updates. We appreciate you!

Is there a quarter on your roadmap for when this feature has been allocated to?

Also, just checking if this also means that the address selected for an invoice will persist with that invoice, even after a contact adds a new address in the future?",4
"Never mind, found it. That is perfect thank you",3
"I've been a user for a couple of months now and I've already seen the admins say ""nah, we have no plan to do that"" to two ridiculously easy to implement changes that would save users immense amounts of time. Like, your intern could knock this out during your lunch break. Seriously WTF?!",0
This is a solid improvement. Being able to add a secondary address for delivery without editing the main contact is useful.,3
"Love it, love it, love it. No more messy workarounds or using the reference field!",4
"This is the single WORST thing Xero can do. NOWHERE ON EARTH uses a Gregorian Calendar of Monday-Sunday. ENDLESS errors are being made - and WHY?
Why in the heck would your team think fixing the absolute UNIVERSAL standard of a Gregorian calendar display is a good idea?
PUT IT BACK TO SUNDAY - SATURDAY.
I can't believe that anyone at Xero thinks this is helpful.",0
"Hi Everyone, I also urgently need this feature building in as standard. I love Xero but my client is less than convinced due to this missing  multiple delivery address feature. Hope it gets sorted soon !",3
"Any update on TTR's? As mentioned below several times, it would be very handy for winding up deceased estates.",2
@Anya Pagden using a non tracking product will make the shipping address show up on the invoice and packing slip and as it's not tracking it wont affect your inventory. All you need to do is use a logical number system for the part number. e.g. DEL-XYZL01-001. The 2nd and 3 part of the part number relate to the customer account reference and address sequence. if you have 10 delivery addresses it would go all the way upto 010.,2
"Having read Xero's poor stance on support of such a significantly key feature, has resulted in my firm deciding to migrate from Xero to Sage.

Fortunately there is a Cloud Convert feature whereby you migrate from Xero to Sage for free with 2 years' data.

Www.cloudconvert.co.za

Let's see if Xero misses my 291 subscriptions that I am moving to Sage next month.... And then hopefully take it as a lesson learnt to listen to their clients.

Converting back from Sage to Xero again later? I won't have the energy to come back. Been a good 8 years, but Sage's intercompany feature is excellent and my only resort.",0
Thanks Xero team. Tested the new function today and it seems stable. Definitely saves a bit of admin time.,3
"Hello XERO! Please make this possible by this quarter! This feature is very critical! There is an option to choose multiple addresses in Purchase but NOT in SALES. How come???

I am looking forward to this feature very soon!!!",0
Glad to see this is finally being addressed. The ability to select a different address on the invoice screen helps our workflow.,3
"I have discovered that there is now a ""Review and Pay"" button on statements.

It will only appear if the invoice is new. I have found that you can prompt it to show in older statements by ""editing"" an invoice. You don't need to edit anything, you just need to make Xero think you have edited the invoice.",2
"I've requested this several times over the last 6 years. I was told about 5 years ago it was about to be released. never happened. 
In my opinion its one of the biggest issues with Xero",1
"Hey Marianne I have just come across this issue and found a quick resolution. You can highlight the text above the table, where it says ""Total"" and Status"". You can then drag down to the bottom of the table of data, copy and paste into a spreadsheet and there you have it.

It took me grabbing one of our software developers and me showing him the issue for me to then just highlight above it and get the resolution myself!",3
Game changer for our construction projects. Invoicing for different sites is a breeze now.,4
"It has actually been over 10 years since this feature was requested. No update as to when this could be added and suggests that no development has been done in Bills for a long time as it could easily be incorporated into an update. It is standard practice for Purchase Order reference to be linked to a bill, but Xero expects this to be added into the line detail. This is a very backward approach for a forward thinking company. It may seem trivial, but if you are dealing with this for hundreds of bills a week/month, the benefits of Xero start to get outweighed by the daily functionality of other options.",1
Appreciate getting this sorted. It makes matching the delivery docket to the invoice much simpler.,3
"This is exactly what I wanted to see from xero especially with the price increases. Please let me know if I can help guinea pig ;-) 

I'm really looking forward to what you guys come up with. 

Keep up the good work xero~",4
Great idea!,3
Seems that this really is a priority for many Xero users now. Any update?,2
I am about to migrate to MYOB because of this and their inventory system is much better. Plus its alot cheaper!! Adios amigos :-),0
Excellent.,3
"Hi Kelly,

The comments below are not directed at you personally, just Xero & are borne from extreme frustration.

Thank you for the update, but talk about getting the cart before the horse, wouldn't the survey BEFORE you started changing everything been a better idea!!!!

You've not mentioned extending the availability of Classic, so can only assume that New Invoicing is going to be forced on us on the 27th in the hope that we will get used to it & stop complaining.  Never going to happen!!

It's not like we are asking for the moon or anything, we just want the functionality & efficiency we currently have with Classic.

What I don't understand is that you could totally revamp the suppliers module (to make it the nightmare it is) without having to change the input screen, so why is this different??

Or is changing that the next little surprise you have instore for us??

Your telling us that Xero is listening, but I'm yet to see any evidence of that.

I used to love your product, now I am starting to hate it & if things continue down the same path as they have with all the changes over the last 12 months, I think I will be moving on & taking my 29 clients with me.",0
So happy with this. It cleans up my contacts list instantly. No more duplicate names!,4
"This is even more important now that the leave dated has been dropped from the employee history screen since an upgrade.

I have ended up cobbling information together from an external source to identify leaver dates in the year for 20 out of 50 employees when preparing P11Ds this year which is just bonkers!",1
"This is exactly what I wanted to see from xero especially with the price increases. Please let me know if I can help guinea pig ;-) 

I'm really looking forward to what you guys come up with. 

Keep up the good work xero~",4
"I just responded to a Xero Customer insights survey. Not happy, fix new invoicing before you retire Classic",1
"This is exactly what I wanted to see from xero especially with the price increases. Please let me know if I can help guinea pig ;-) 

I'm really looking forward to what you guys come up with. 

Keep up the good work xero~",4
"Hi Xero Team, 
Not long to go now before the 12 month anniversary of your post made on the 30th April 2024, which advised that you were working on the future returns function for company returns over the next 12 months. Where are we at?",1
Please do this as the way the accounts likes certain things to be displayed in Xero won't necessarily be the same for the client. It' frustrating having to change it all the time.,1
"I stopped offering Xero to most clients in 2018, then stopped altogether a couple years later. Micro businesses/PSCs use FreeAgent, everyone else with greater size/complexity is on Quickbooks. Recently some have gone to Sage.

This issue, the (lack of) duplicate contact names, and the credit note problem, are significantly inconvenient and time-consuming.",0
"I think xero is overthinking this.  The way it works in quickbooks and others is you can freeform paste in a shipping address during invoice creating.  Since our clients jobs (contruction) go from address to address, it is not important to keep this info in a record beyond just the invoice.

Let me repeat: we have customers where the shipping invoice is NEVER the same and it changes EVERY bill.

What most people are doing now in xero is adding it to the reference field or pasting in a ""freight"" item line.  So why not just have an optionally-filled ship to line that can be pasted into as customers are already doing with these workarounds??",0
"@Kelly. Great news. Question - will multiple 'client' email addresses flow through to tax payments module to issue tax payment letters for multiple recipients (i.e. the same way that the main email does now, just with more addresses)? That was one of the key reasons for multiple email addresses applicable to all NZ practices anyhow.",3
"I would also like to add our company's name to list, we have clients that we several projects for and different quantity surveyor emails, so to create multiple email addresses would be a godsend to us all",2
The thing you use the most should be the first option you get to. Reports are king so should be at the top or let us edit the order,2
