text,label
"-----8<---
GT
Dear Briana,

Thank you for your reply the format of which suggests that it is an edited cut and paste ""stock"" reply which has been used many times in response to several client complaints.
I am aware of the ""Xero Product Idea"" within Xero Central - indeed if you read the comments that go back several years, you will see that I have contributed many times. Unfortunately, despite Kelly Munro's assurances on March 6th 2023 that the team were ""working on it"" (see excerpt of her reply below) nothing has been heard from her in the intervening 12 months and a solution has still not been achieved for the (nearly 1000) clients who have voted for it.
---8<---
Kelly Munro - "" Multiple addresses has been enabled in the back end of contacts. As mentioned in our previous update this is a complex piece of work, as we need to now build this into other areas of Xero where it'll add value.

For this reason the work within Contacts is not live yet, as without building this feature across these other areas it wouldn't have much practical use. But to confirm, work's moving along and we look forward to being able to share more""
---8<---
I do not accept that a company the size of Xero with all of the IT specialists and technicians it employs can't find a way to resolve this quickly if the will to do so exists. The fact that this has been ongoing for so many years indicates that Xero is not taking the issue seriously despite its assurances to the contrary.
I am also aware of the ""work around"" involving setting up a separate account for each different delivery address - this is messy and time consuming. Furthermore, sending multiple statements out to a single entity, which this would necessitate, is impractical, time consuming and annoying for both vendor and purchaser. Analysing client sales / payment data would also be considerably more complex if multiple account files were to be set up in this way.
Similarly, editing the customer account with a new delivery address each time is both messy and time consuming - particularly as it has to be done on a line by line basis (it is not possible to simply cut and paste multiple lines of an address into the available fields).

My request also mentions another issue regarding the transition from Classic to ""New"" Invoicing, which you have not addressed. In Classic, the available stock was shown on the invoice template when entering a figure in the quantity column, however in the New Invoicing system it does not - meaning the operator has to open another ""session"" and view the available stock in ""Business / Products and Services"". Again, this is time consuming and effectively a downgrading of Xero's product. This functionality is still available in ""Quotes"" and indeed shows when raising a ""Credit Note"" within the Invoicing tab, so the coding obviously exists, leading me to think that Xero has deliberately turned the function off within Invoicing for some reason. Again, this is a popular topic on the ""Product Ideas"" page of Xero Central that has not been addressed by anyone at Xero since I first wrote about it in August 2022!
https://productideas.xero.com/forums/939198-for-small-businesses/suggestions/45529378-new-invoicing-show-stock-level-when-adding-a-tra

So, I remain highly unsatisfied and frustrated with the lack of progress and poor communication from Xero. I get the feeling that, on the rare occasions that Xero do reply, the aim of the reply is to stall, obfuscate and placate, with no intention to actually address the issues raised. My position therefore remains, that if at the end of my financial year Xero has not addresses these issues and provided solutions, I will be looking to change to another platform where the aforementioned functionality already exists and you will lose my business. In the meantime, I will also continue to use X (Twitter) to keep others aware of the lack of progress and the disregard that Xero has for its existing customers. As a courtesy to other Xero clients I will also be copying this thread to the Xero central.

I look forward to receiving your further and more positive feedback in due course.

Sincerely,

Graham Tottle",0
So disappointing. The initial request for this is well over ten years old. We had to create a work around for this more than five years ago. You'll just have to understand that most of us have no faith that multiple addresses will ever come to fruition.,0
"This is a ******** answer. It's not that hard: a many to many relation, common in databases. It's taken years so far to do nothing. You clearly don't care and are not responding to customer feedback. ",0
"Make my Xero life function better before I retire, be most helpful!  ",1
Any progress on this as the same question is appearing on multiple discussion threads however it has been years based on what I am reading?,2
"I don't need to comment further, enough has been said by many others and I have no doubt there are many more who remain silently frustrated with this inept package called Xero.",0
"I think Xero is pathetic in this area, as every other decent accounting package has this as standard in such as RECKON, MYOB, QUICKBOOKS and many more. Your customers have been asking for this for years, how much longer do we have to wait? Xero is good but should we move onto something that streamlines our business much more effectively and up with the times of most accounting packages. Regards Darryl ",0
Just adding my vote to this very basic feature to be added - hoping it finally does at some point.,2
"So three months have passed since I wrote about this on X (Twitter)  and despite a 'phone call from a Xero rep' assuring me that this would be expedited, nothing has been seen of heard since, which kind of proves my point - Xero don't care, they just want to get you off X asap to protect their image. ",1
How about fixing this useless **** app/program so you can have multiple addresses and names for 1 contact for example like a real estate company where I have to input landlords while keeping the real estates address with a work order! Time to put on a suit rather than a Star wars t shirt! Happy to discuss further. That is 1 of many comments about this company!,0
"I would not be using your program if I wasn't forced to. Multiple shipping addresses per customer should be standard to ANY accounting software. My time is precious and having to constantly change the shipping address on the invoice because I am shipping to the same bill to but 6 different delivery addresses is a nightmare. Copy and paste, copy and paste...every single line six different times only to find out the address I just removed is the very next address I need. And the information on invoice A shouldn't be changing every time someone has to change the shipping address for a different invoice to the same billing address!  OMG.  So I have to go back and change the information AGAIN just to resend a copy of the A invoice because the customer lost it. And I am not even in accounting! I just close out drop shipments and send the customer a copy of the paid invoice! PLEASE FIX THIS! If a program like Dac Easy could do this 25 YEARS AGO...I don't understand why Xero is having such a problem with it.",0
"Chariel Kines - How we got around this was including the address as a LINE ITEM with the Shipping.  Example: UPS Ground:  ABC Company, 123 Main Street, Anywhere, NY

This helped it retain on the invoice incase we had to resend.  It was an easy fix since the ""Ship To"" box was not included on the invoice template anyway, we removed it from our custom template so it only shows the Bill To on the top of the invoice.

Hope this is helpful to you.",1
"Sherri, work-arounds are fine (I have my own and I'm sure that others will have developed their own too) BUT... they should not be necessary! 
In purchase orders there is an option (bottom left hand corner) to store / choose from multiple delivery addresses or add a new one, so the coding exists already - why have Xero been so reluctant to implement it for Invoices?",1
Multiple shipping/delivery addresses is extremely important under Customer Contacts for invoice purposes,2
"Just give us a ""Ship to"" box to input delivery address, don't understanding why so difficult as is already have the option in purchase order.",2
"This a SUPER CRITICAL feature that's a MUST HAVE for any business that deals with more than a handful of customers.  All my Customer's with multiple locations REQUIRE us to put the unique delivery addresses on each respective invoice.  Honestly, cannot fathom why this isn't a fundamental & standard feature of a accounts system like Xero...",1
" I agree wholeheartedly with Justin Smart: ""This a SUPER CRITICAL feature that's a MUST HAVE for any business that deals with more than a handful of customers. All my Customer's with multiple locations REQUIRE us to put the unique delivery addresses on each respective invoice. Honestly, cannot fathom why this isn't a fundamental & standard feature of an accounts system like Xero""",1
This is crucial for my clients,2
This has been ongoing for years.  Raised thousands of times under various 'ideas'.  So far no progress.  It would be a game change for me.,2
This is critical for my newest client.  Raised this issue years ago.  Hopefully with new invoicing it might actually happen,3
"Hi Kelly, do you have a roadmap of when this feature will be implemented? It's been going on too long now and I'm tired of waiting. It would be good to see the plan so we know it is actually coming and when! ",1
"Anna - I spoke to someone from Xero recently and asked this question about a roadmap - got told that this isn't something that is available that can be sent out. 
Crazy ........ 
No one has any idea what is happening and the planned fixes and improvements as nothing ever gets communicated and you cant talk to anyone at Xero about any of it 
And it feels like Xero don't know either ",1
"For the love of all things holy!! It cant be that hard to allow for postal and delivery addresses in a new contact field then have a checkbox on the invoice to direct who to address it to. It looks sooo unproffesional when you send a contact a quote/invoice with someone elses details on it because your under time pressure and havent updated the entire address field to suit the different contacts within a single organisation.

Have dealt with it in good faith this far but am finally fully and officially over it now. Please hurry with this upgrade.",1
"It's now September, is there an update on when this will be in place?",2
"This is a critical function for my organisation. Currently, I need to change the delivery address and manually shoot the invoice for such customer via outlook which is quite troublesome.

Please make it happen SOON! ",1
"Is this still happening? 
Sucks having to manually change addresses for deliveries.",1
We are very keen for the platform to support multiple delivery addresses. Is the project still happening?,2
"I do not believe that a company that is advertising on mainstream TV in the UK to use their software consider this BASIC function as ""complex""!!!!!!!!!!

It is a basic function on all the major accounting software suppliers. If Xero can't implement basic functions due to ""12 other products"" and ""other apps"", then don't have 12 other products and other apps before the basics are in the software!

And what idiot would use the ""add delivery address"" function on new invoicing if it updates all other existing invoices for that contact to that new address!!!!!

What elicit drugs were they on when they thought that was a good idea!!!!

In the UK, Tax Invoice records have to be held for 7 years. I'm sure it would be illegal for any details to change on any Tax records once submitted to the HMRC & Companies House. Plus, how would you be able to track where any goods/products were previously shipped?

I see that this has been an issue for many years now, so I won't hold my breath on it happening any time soon. Hello Quickbooks.....?",0
"I have recently been in direct e-mail contact with Kelly regarding this issue. Here is my latest reply to her:

Kelly,

Thank you for your reply. I will indeed reserve judgement as I believe actions speak louder than words. However, my expectations are low given that there has been no progress for such a long time. Furthermore, I have written to you several times over the last three years through Xero Central without getting replies or progress on subjects that are critical for a large number of your clients. After I wrote about the situation on X (Twitter), I was contacted by telephone by one of your colleagues who said he would follow up, but he never did, so I'm sure you will appreciate my continued cynicism. There has been no progress or any updates regarding multiple delivery address for months if not years. Nor has there been an update regarding the removal of the available stock figure in the quantity field in new invoicing. 
For a large company professing to be a market leader along with Quickbooks, Sage etc this lack of communication is both unprofessional and insulting to your clients. Xero has been ""working on it"" for too long - exactly how many programmers are working on these issues? I simply fail to believe that it can be that difficult (if there is a will to do it) and that it should take this long - particularly as multiple delivery addresses are already available in Purchase Orders and available stock is shown in the quantity fields of both Quotations and Credit notes - presumably these features integrate across all of Xero's applications, so why are they not included in new invoicing? Given the aforementioned, the fact that Xero are delaying their deployment within new invoicing leads me to the conclusion that they are both possible but are being lined up as chargeable extras in the future - not something that will be welcomed, I'm sure.
I will therefore continue to make people aware of these issues on X (Twitter) as a matter of public service, until at least these two issues have been satisfactorily resolved.

Sincerely,

Graham Tottle ",1
+1 to Graham's post. Had a similar experience interacting with Xero on X. Continue to bring it up there until they get this fixed. I have been with Xero for 12 years now. In year 1 I expected this to get fixed in the next year or two. It's insane how long it has taken while silly projects like the Apple Watch app were developed.,1
"I'm on a trial run to see if Xero can replace my use of QB.  I was surprised that this feature isn't there...I ship to big distributors (Anixter, Wesco) who have locations all around the USA, but one billing address.  I guess the only way to do this is to create the same customer multiple times with the different shipping addresses.  Seems like a waste of time and maybe an accounting nightmare to send multiple overdue invoices.  

I would also need the billing and shipping addresses listed on the invoice I send to the customer so they know where product was shipped.  James' post is concerning, that this was requested 12 years ago and it still hasent happened, so I guess it wont and I need to see if this is a deal killer to move forwarrd with Xero.",1
"@Dale Bourgeois

During your trial, consider if the following are important to you versus what might be available in other packages:
- Multiple addresses for a single customer:-::: no progress from Xero
- Activity statements with aging periods for customers (i.e. 30, 60, 90 days outstanding etc):-::: no progress or interest from Xero
- Invoicing:-:::Xero has implemented a new invoicing architecture that has caused our workflow to take additional time.  
- Pricing:
-	Basic package with 1 person payroll is 2 x more expensive than no payroll
-	Comprehensive package with 5 person payroll is  2.57 x more expensive than no payroll.  
-	Key point is that if you have a payroll of 2 to 3 people and multiple business interests, then from our perspective Xero is more expensive than other options.
-	Of the 10 businesses we run through Xero, the subscription plans are:
•	4 x Comprehensive
•	4 x Ultimate 10
•	1 x Ultimate 50
•	1 x Ultimate 100
We would overlook the subscription price if the first several points were addressed.   For some of our businesses, it doesn’t matter. Still, the high-volume, transaction-based businesses with account customers and multiple addresses do matter, and Xero’s limitations are causing a lag in some areas of our account management and our end customer satisfaction.  The real cost of Xero is in the additional hours we spend dealing with customers who are questioning basic information that should be automatic from Xero.
While integrations are helpful for Xero to offer greater features and not have to manage them, the additional costs required are questionable.
Our accountant thinks Xero is great, and it functions well from a compliance standpoint.  Operationally, we are reviewing alternatives.
Review Xero, and make sure it meets your minimum requirements.  Don’t expect things to change if they have been ignored and/or patronised for so long.  A short trial may not give you exposure to some of the items that are important to you.
Good luck Dale.
",2
"Some really good points here from @SamBond...
I would strongly recommend using the xero api to address these needs.
It is relatively straight forward now to create web pages that interact with the Xero api (which is well documented) and design pages to do just the type of thing you are describing.
It is not ideal and you would expect a competent accounts package to offer the features you are describing.

I run a complete subscription and renewal package via an api web interface, the subscription and subscriber data is stored in a separate database and it links to invoices and quotes raised in xero, I am slowly expanding it to include account interactions like sending reminders and accepting quotes and purchase orders.  

This leaves xero to handle the transactions and manage the financial accounts - rather than let it get too close to my business.

In the attached screenshot of my online subscription business I can see overdue invoices, expiring subscriptions and subscriber status in one shot with all the payment, quotes and invoicing data linked to xero and new quotes are automatically generated in xero when required.",3
"I switched from Sage to Xero because I find Xero more straightforward and user-friendly. However, Sage offers more features, like the ability to assign multiple shipping addresses to a single contact. This is important for me because I have clients with multiple branches, and my driver often gets confused about the correct delivery address. I currently have to handwrite the address on the delivery slip, which is time-consuming.",3
"Option to add multiple delivery addresses for contacts. All our customers have different delivery addresses and there is no option to add multiple addresses.
We have to type in the product description currently which is not ideal.

This is needed as soon as possible.",2
10 days until classic (includes this function) is retired....,2
I Have been weighting since 2019 for this functionality!!! still nothing. we have this functionality in purchase orders so how hard can it be.  i am exploring new software that has this function.  i cant wait for ever for Xero to sharpen up and bring out this feature!!,0
"At present we do not use Xero's invoicing function for customers because it does not seem to be possible to store multiple delivery addresses for individual customers.  In our business, where much of what we sell goes 'under bond' to a warehouse, most customers have at least two delivery addresses.  And some, who for example send wine out as Christmas presents, have many different delivery addresses against their account.",1
An idea that has 1100 votes and was posted 2 years ago. it takes this long to implement this?,1
"They aren't working on this, therefore it will never be implemented. The language in the April 24 community manager response is clear, it's something ""they want to work towards"", not are working on. They ""need to be able to build"", not are building. 

Between April and September they were ""focused on prioritising"" something else, i.e. not this.",1
"@William Hofer at just 2 years this is still a new idea - ""ideas"" (aka basic functionality_ that was suggested almost 10 years ago still hasn't been progressed let alone implemented! 

",1
"Yes! Besides phone support at +1800-845-9666, QuickBooks Payroll Support offers online chat and email assistance. The +1800-845-9666 support team is available via these methods for non-urgent inquiries, including payroll setup or subscription questions. However, for immediate help with complex issues or payroll errors, we recommend calling +1800-845-9666 for the fastest response from our experienced payroll specialists.",2
"I transitioned from Sage to Xero a few years ago, largely because Xero was ahead of the curve in many areas. However, the lack of support for multiple addresses under a single contact record has been a significant pain point for my business. Sage handled this feature very well, and it’s disappointing that Xero doesn’t yet offer a comparable solution. 

For example, we work with a client that requires individual invoices for numerous delivery sites. Currently, having to place the delivery address in the reference field is cumbersome and unprofessional. This feels like a fundamental feature that should already be in place.  

I understand the complexity of implementing such a solution, but it’s vital for businesses like mine. While this enhancement might not bring immediate revenue, it will undoubtedly help retain your loyal customers and improve user satisfaction. 


",3
"Sorry it's all platitudes as we've been waiting about 5 years for one simple idea to be implemented (but we need about 15 things - including this issue to be actually dealt with rather than just commented on that they ""are looking at it"").

Please do not waste your time and energy on Xero - unless you have a very simple business with single customers and simple sales, Xero is not up to it in any form.

We have started moving all 3 of our businesses over (all over £1m t/o) to QB as they offer the right balance. Yes there's a few niggles - but not basic ones like Xero.

If they stopped creating such stupid ads and stopped being Aus/NZ centric in their development processes, maybe they'd take their customers in Europe a bit more seriously.

Bye bye Xero I won't miss you.",0
"Newer user here, came over from QB.  I’ve already been creating multiple “customers” for my larger distributors, Anixter, Wesco, Graybar …. They also ask me to drop ship to THEIR customers.  So now I Temporarily change the shipping address but have no way to remove “Anixter” from the ship too address.  So the ship too looks something like “Anixter - Company X” then the temp address for my packing slips.  

Shipping to all the different branch locations of a single customer or drop shipping to THEIR customers was so simple in QB.  There’s so much I like about Xero but this may be a deal killer for me",1
"I stopped offering Xero to most clients in 2018, then stopped altogether a couple years later. Micro businesses/PSCs use FreeAgent, everyone else with greater size/complexity is on Quickbooks. Recently some have gone to Sage.

This issue, the (lack of) duplicate contact names, and the credit note problem, are significantly inconvenient and time-consuming.",0
"I have been using accounting solutions for 20+ years as an end user and this 1 feature to me seems a given. MYOB at least had room for 5 additional branches but that wasn't enough for some of the bigger firms.
What's needed is multiple DELIVER ADDRESS AND BRANCH because invoices often need to be sent to the branch for authorisation first.",1
Having multiple shipping addresses in address 'books' for each customer is not an unusual request for any business selling physical products. Not having this facility requires us to enter the shipping address again for a customer with multiple sites whenever they make an new order unless it is to be sent to the site that they last ordered for. There is also potential for order mistakes if we do not change the delivery address. Some of our customers make a batch of duplicate  orders for several sites which is a lot more difficult with the current set up.,2
"Interesting that this is considered a product idea when in fact the delivery address process is ""BROKEN"".

For example...I updated the address today, and ALL PREVIOUS addresses are updated.  Customers with links to their invoices now all have incorrect addresses.

Please explain how this isn't a priority, as it's ""broken""
Does this actually breach confidentiality of the delivery customer?????

It is extremely difficult to know where our products (pools) were delivered for warranty purposes.  

NOT GOOD ENOUGH :-(",0
Commenting on Jenny's incident: Even the fact that one can accidentally alter historical records like invoices is a joke for an accounting system. A past and issued invoice for a closed and reconciled transaction should NEVER change just because an address for a customer has been updated. Finalized accounting records should be immutable.,1
Also in regards to Jenny's comment.... I can't believe updating an address will change past invoices?? That's insane!  The software does so much so well but that's just accounting 101!  You can't allow the software to change past invoices.,1
"Are there any third party apps that can be used as a work around for this, or do all contact details default to the details held in Xero? 
This issue is the main reason we are not moving from Sage50 to Xero which is so frustrating as Xero will provide efficiencies in many other areas!",2
"Anyone aware of software other than Quickbooks that can handle this address issue?  It's difficult enough to deal with having to create multiple accounts for the same customer with many different branches, but I didnt realize when I change that branches deliver too address for a drop shipment for them, it will change all of my old invoices to that new address.  That's just plain rediculous in the accounting world.  

I don't want to go back to QB, so anyone aware of another software similar to Xero that handles these multiple ship too addresses? 

Thanks",2
@Kelly Munro - is there any further update or ETA for the multiple addresses functionality?  It appears to have been 9 months since the last update.  Thx.,2
"Hi Kelly, 
Please confirm when we can expect this important update on a single contact with multiple delivery addresses. This is a a basic and having to enter the address manually defeats the objective of the automation and time saving aspect xero promotes. ",2
@Kelly Munro is there any update on this?  I just read through the new invoicing features being released and this is nowhere to be found.,1
"I cannot believe this is such a long running saga for something that has been standard on all packages I have worked with before.  

Given the length of time that Xero customers appear to have been requesting this update are Xero even considering it in the near future?",1
"When is the release date for this feature?

It looks really bad for a software developer to have a big miss like this.
A lot of companies do business with single bill to: to multiple ship to: functions.
To expect a business, that does B2B transactions to only service a single address is only for a certain type of business.
It's database fields, to reports.
Please step the implementation of this feature.

It does not need whole lot of features embedded in it to get it started.
Just leave room for improvement as feature requests are attainable. 

Something is better than nothing.",0
"Hi there,
Just wondering if there is an update on the roll out of multiple delivery addresses for one Contact? Thank you 🙏 ",3
"Will this be added to the New Invoicing being rolled out in March 2025? We have the onerous task of saving the packing slip as a PDF then having to edit the PDF to change the delivery address to suit for customers who have multiple delivery address - the only other work around for this is to create multiple Customer Contacts with the same name but adding in brackets the suburb or street address, however this gets problematic for our clients who then receive multiple statements for their account and only want one consolidated statement!

",2
"I cannot believe this has not happened yet. No wonder I see Xero is increasing their advertising budget, but they forget this critical feature. ",1
This would be very helpful because if I work with a contractor I want to keep track how much he owes me even if it distributed with multiple addresses. Here is a example of how we do this is on our scheduling system.,3
that is a good thing. For my company i deal with builders that have multiple locations .  so that would be very helpful for me.   they know what invoice goes to what location.,3
"Hey Kelly, thank you for the updates. We appreciate you!

Is there a quarter on your roadmap for when this feature has been allocated to?

Also, just checking if this also means that the address selected for an invoice will persist with that invoice, even after a contact adds a new address in the future?",4
Absolute joke that this isn't available yet.,0
"So, the new invoicing is out and creating havoc. When will multiple addresses be available? It should have been ready to go launch the minute classic was retired.",1
Is there any update as to when we can expect the multiple delivery address feature to be available? There hasn't been any update on this in nearly a year.,1
Any ideas when this will be live as it been talked about for over four years and it be most helpful to have.,1
This really needs to be implemented. You have drop down boxes for everything else - surely it can't be that hard to add them for customer addresses. We have just moved across to Xero and are really starting to regret it with the limitations we are finding.,2
"Hi Kelly
It is a year since you commented on this request.   As you have not updated us, I take it that there has been no progression.
WHY.  This request is a BASIC FUNCTION of any decent accounting package and really should be ADDED before XERO makes any further PRICE HIKES",1
"It is a joke that accounting software, marketed as a game changer for business, lacks such a basic function - we moved to Xero about two months ago, we're preparing to migrate back over to Sage. There are far too many issues with Xero that are simply ignored by their developers.",1
I am about to migrate to MYOB because of this and their inventory system is much better. Plus its alot cheaper!! Adios amigos :-),0
As this request has been ignored for over 12 Years i will look into migrating to MYOB as well. Xero can do multiple addresses for purchase orders !!!! but  not invoices??? 12 years is a long time to wait!!! for a simple request!!!,0
"We have multiple client enquiries on getting their bookkeeping software but this is a real blocker for some of them. Shipping addresses need to be recorded permanently so when you look up an invoice again it says which customer location it was sent to or which office was visited. Not being able to do this is stopping us being able to recommend you for anyone other than the most simple businesses. 
No update for a year looks very poor service",1
"I’ve given up expecting Xero to ever implement this critical feature. Their reporting suite is woefully inadequate. 
Deeply regret ever moving away from MYOB. Naively believed their advertising hype.",0
"We're currently looking at switching to Zoho for subscription invoicing and CRM. It offers more features than Xero in this space and comes at a much lower cost compared to HubSpot, which we currently use for CRM but doesn't handle subscription invoicing to our requirements. While Zoho does include its own accounting platform, we’ll continue using Xero (it integrates with Zoho), as it suits our core financial needs and aligns with the broader systems used across our larger group of businesses.",0
"Any update from Xero, please!",2
"This is such an important detail, why is it taking so long!",1
"I have quite a few customers that we deliver to multiple addresses and really need this ASAP!!!
If you can't get this up and running then why not let us manually update the delivery address in the invoice as a temporary fix. It is not ideal but is better than being stuck with setting up multiple contacts so that all the delivery addresses are in the system (which is what I'm going to have to do until this is sorted).",1
"Hi Kelly, It has now been a year since this update - where is this solution at now? We are looking at moving from MYOB but this is CRITICAL to our operations and there doesn't seem to be any work around available while we are waiting for the software update. We cannot be sending 2 dozen separate statements to customers who operate the one account with us. Failing the update - IS there a workaround? Can we manually change the delivery address? Bill one contact but select a second to deliver to?",1
"Hi Kelly,

Our company has just moved over from Quickbooks Online as it was so limited, and I'm a little disappointed to see how limited Xero is with this feature.

We work with retailers such as Home Hardware and Ace Hardware, which have a vast amount of stores, but are billed centrally through their head office. Not being able to add different delivery addresses or even manually change address every time (as we had to do with QuickBooks) is slowing down our order processing process and is essential for us.

Please update us as soon as possible.",2
@Melissa Johns I use non tracking products as a work around until multiple delivery addresses are available :-),2
"@MarkSmith can you please explain how this works? 
",2
@Anya Pagden using a non tracking product will make the shipping address show up on the invoice and packing slip and as it's not tracking it wont affect your inventory. All you need to do is use a logical number system for the part number. e.g. DEL-XYZL01-001. The 2nd and 3 part of the part number relate to the customer account reference and address sequence. if you have 10 delivery addresses it would go all the way upto 010.,2
This is highest rated product idea on Xero.  Please provide an update on when this feature will be rolled out. This is the only thing stopping us from moving away from Sage50.,1
"This is the one reason we might have to leave Xero. many of our customers are large organisations where we deliver services for multiple departments and individuals, but we certainly don't want to create a different version of that customer for each contact.",1
I have been waiting for this upgrade for 5 years i have seen other comments that have been waiting for up to 12 years.  Kelly Munro just keep on repeating every few months / years it is very complicated.  xero has the ability to have multiple delivery address for purchase orders so why not invoices???  so how hard can it be???  i am now fully convinced after 5 years of waiting Xero have no intension of introducing this feature.  i am now actively looking for a new accounting package that supports this feature. 1222 users want this feature still not enough for Xero to fund this upgrade!!,1
"I gave up some time a few years (around 8 or 9 from memory) ago (on Xero request, and I am sure I wouldn't have been the only participant) to provide customer/user input on this requirement (and other proposals) - at the time the immediate feedback I received that it was likely to take around a year but was important and would happen. I have requested updates from the development team contact I had at the time, but after 3 years, they stopped responding. Incidentally, the updates that I did receive were that it was coming soon!

Overall, Xero is an excellent fit for our requirements, but this remains a disappointment in terms of delivery, communication, and commitment.

Can I respectfully request an official update with some firm dates please.",1
"This is a basic requirement, can't believe Xero have ignored all requests. I'll be cancelling my subscription next month.",0
I am beyond disappointment.,0
"Maybe if each and every one of the 1,222 who have voted for this requests an update, it may trigger an algorithm to prompt a response",1
"I urge anyone going to Accountex in London next week to speak to everyone on the Xero stand about this issue. If you're not going, do let your account manager know if you are a Xero partner. ",1
Still waiting......I now have wayyyyy to many contacts and its becoming harder to workaround. I'm starting to scale and it will soon be untenable,1
"How is this feature taking so long to implement?!
It's really very critical for any business which provides physical goods...

If there's some sort of difficulty in implementing this fully, how about Xero adds a field where a one-time use address can be added on a per-invoice basis?

If we can specify different delivery addresses on purchase orders, (as we're expected to need multiple delivery addresses), why is it so hard to have a similar feature on invoices, (as if customers are only allowed to operate from one location)..?

Please Xero, listen to your customers, Just. Get. It. Sorted.",0
"Hi Kelly

Please can we have an update on this ESSENTIAL feature.  It doesn't make sense that you say it requires a ""complex solution"", as this is available for purchase orders.  Surely the programmers can just copy the coding across?
I'm puzzled as to what Xero programmers actually do all day, as they are certainly not producing solutions for extremely urgently needed ""features"" that have hundreds, if not thousands, of votes.

Please, PLEASE have the courtesy to update us with a date for this. ",0
"We run a flooring company, with Estate Agents, Contractors giving us multiple sites. Not being able to have sub sites on an account is not tannable and its beyond believe that Xero has done nothing to implement this change.

IF EVERYONE BOPMBARDS THEM WITH THIS REQUEST in one day maybe they will see the the urgency  ",1
"Seriously considering moving away from Xero due to this issue, something I have not encountered in any other package I have used.  

Surely for an issue that is so critical to so many users this should have been resolved by now?

For anyone wanting an interim fix please see @Mark Smith suggestion of 24/04/2025",1
"Although this idea thread goes back to 2022, multiple delivery addresses is something which has been asked for now for over a decade. 

You are all shouting into the void, Xero is now in the part of the product cycle where they are removing features, not adding them.",1
@Jonathan Loake - well said.,2
I have found Kelly Munro from Xero on linked in and have messaged her directly to ask about when this feature will be implemented?  it will be interesting to see if i get a reply. may be all of us should contact her through linked in to ask about this decade old issue!!,0
"@Stuart Wili good idea, worth a shout to get messages directly through to her on LinkedIn -  I doubt this thread is monitored by Xero in the same way which we get email notifications on each reply…",1
"Adding a comment here in the hopes that increase activity on this thread will push Xero to address this issue. It is clearly important to a lot of us, and I'm not sure why it hasn't been rectified? Even just adding a site address field where we can manually input an address would be enough.",1
Not sure they will do anything as all it gets from Xero is generic email. I hate the new invoicing I find a bit clumpy and I have to do more workarounds to get the invoice raised and emailed.,1
"It's obvious to anyone in business that two key features are missing from Xero.

The ability to have multiple addresses in one contact for customers that have multiple sites.

The ability to have multiple persons selectable within a contact for customers where you send quotes to numerous separate persons within a customers company.

This has been ongoing for years with little to no progress.  I have no confidence that it is a genuine priority for the development team, they seem to spend their time ""fixing"" things which in my opinion were not broken to start with.",2
"Still waiting. Not holding my breath. No response from Xero (Kelly Munro Apr 9,2024) in over a year on an issue that's been ongoing for over a decade.",1
"I asked for this ""Improvement"" over 10 years ago in this thread (or a previous one). I don't believe anyone at Xero actually takes any notice of this forum. its just here so you can vent and think that something will get done. Xero is far too busy developing  ""New"" features to entice new clients rather than supporting existing clients who they have already ""Captured"" ",0
Guys is anyone working on this feature at Xero? With 1200+ votes surely this must be on somone's to-do list.,1
I was at Accountex at the Excel last week (trade show for accountants) and met Xero's UK CEO and I brought this up with her. I hope something further comes from this.,2
"Perhaps, best way forward to post on linkedin and other social media. Xero doesn't really care about this 'community'.",1
We often receive order's from one customer(partner) but deliver is to a difference customer(partners Customer) how can do this in Zero?,2
"I too, would like to add our company's name to the list of all these businesses that could really do with having one billing address to multiple delivery addresses. Serving an industry of Professionals who move from Clinic to Clinic to see their patients, being able to deliver to the address they prefer is one of the services that sets us apart from our competitors and one that is preventing us moving from Reckon to Xero due to this function not being available in Xero. ",2
If the change to 'new invoicing' has taken place then what is so difficult that we have to wait until September.....!! surely someone at xero can push a few buttons and get this thing done!,1
"Kerrydean Ltd, please note that the message you're referencing is from April 2024. This request was submitted more than ten years ago, and Xero hasn't bothered to respond in over a year. They obviously don't see this as an important feature.",1
"We now have new invoicing, where is the ability to add more contacts? If it was available in the back end in April 2024 why has it not been pushed out with new invoicing?",2
"We have saved multiple emails under each contact (not included in emails). When we go to send an email in Xero it doesn't populate the emails in the drop down option. I still have to open another page and manually copy the email address and paste it in the email.

Xero isn't populating the saved emails when they are saved in Xero contacts (not included in emails). And i don't want to include in all emails because they don't need to receive all invoices, PO's, i only want to send relevant emails.

Attachment shows we have contact saved but they don't come up in drop down option.",2
"Great... So *another* Xero price increase, and still no update on this extremely basic feature?

I remember Sage waaaay back in the 90's on an MS Dos computer had this functionality!

Simply unacceptable, as usual, from Xero.",1
"This could not come quick enough.
It’s critical that we can preset which contacts receive which documents.
invoice, purchase order, statement, packing slip, etc. One simple solution could be a series of checkboxes next to each contact’s details when added or edited, allowing us to select exactly which documents they should receive. Simple and effective",2
This is ridiculous flannel. This has been a top user request for many years. There is no reason it should take this long....it's not hard to do.,0
It's not just being able to add the multiple addresses - it's having them STAY on the invoice - so when you look at a past invoice it clearly says WHO you sent it to. We have clients with multiple contacts for very big organisations and it makes our client look inadequate if the invoicing trail is unclear when queries arise.,2
"Exactly right Fiona, it's beyond fathom that such a simple requirement to know where an invoice was sent to has been absent all this time relying on add-ons to work around this fundamental flaw.",0
